geoid,name,state,japanese_pop,total_pop,japanese_pct
21177960800,"Muhlenberg County (9608)","Kentucky",0,1999,0
26121003200,"Muskegon County (32)","Michigan",0,6183,0
26121001200,"Muskegon County (12)","Michigan",0,2194,0
21183920100,"Ohio County (9201)","Kentucky",0,2947,0
01039961600,"Covington County (9616)","Alabama",0,4658,0
23025965302,"Somerset County (9653.02)","Maine",0,2141,0
20045000400,"Douglas County (4)","Kansas",32,4469,0.72
20045000604,"Douglas County (6.04)","Kansas",68,4634,1.47
06001438100,"Alameda County (4381)","California",121,7317,1.65
37129010400,"New Hanover County (104)","North Carolina",0,3012,0
41005024402,"Clackamas County (244.02)","Oregon",21,5140,0.41
34039032101,"Union County (321.01)","New Jersey",0,3605,0
34039039301,"Union County (393.01)","New Jersey",35,3492,1
01073002401,"Jefferson County (24.01)","Alabama",0,2789,0
27037061111,"Dakota County (611.11)","Minnesota",0,3002,0
27037060836,"Dakota County (608.36)","Minnesota",0,5905,0
48339694208,"Montgomery County (6942.08)","Texas",0,4597,0
48339692302,"Montgomery County (6923.02)","Texas",0,4893,0
48339693302,"Montgomery County (6933.02)","Texas",1,1527,0.07
36085017015,"Richmond County (170.15)","New York",0,3167,0
36085005901,"Richmond County (59.01)","New York",0,3062,0
36005030202,"Bronx County (302.02)","New York",0,6165,0
36005018501,"Bronx County (185.01)","New York",0,3775,0
06107001011,"Tulare County (10.11)","California",0,7396,0
06107001007,"Tulare County (10.07)","California",0,5429,0
12111382014,"St. Lucie County (3820.14)","Florida",0,8279,0
12111381104,"St. Lucie County (3811.04)","Florida",0,2257,0
12111382127,"St. Lucie County (3821.27)","Florida",0,5240,0
12071010421,"Lee County (104.21)","Florida",0,7685,0
12071020302,"Lee County (203.02)","Florida",0,2204,0
12071000304,"Lee County (3.04)","Florida",0,1741,0
12071001916,"Lee County (19.16)","Florida",0,1410,0
12115002741,"Sarasota County (27.41)","Florida",0,5228,0
12115002011,"Sarasota County (20.11)","Florida",7,738,0.95
12095010202,"Orange County (102.02)","Florida",19,3988,0.48
12095017023,"Orange County (170.23)","Florida",0,1746,0
27003051302,"Anoka County (513.02)","Minnesota",0,4988,0
45063020508,"Lexington County (205.08)","South Carolina",4,2062,0.19
55105000500,"Rock County (5)","Wisconsin",0,4582,0
55105000200,"Rock County (2)","Wisconsin",33,2854,1.16
45067950700,"Marion County (9507)","South Carolina",0,1493,0
18089042401,"Lake County (424.01)","Indiana",0,5841,0
18089031000,"Lake County (310)","Indiana",0,1339,0
22055000500,"Lafayette Parish (5)","Louisiana",0,2949,0
39007000802,"Ashtabula County (8.02)","Ohio",31,4856,0.64
27013170900,"Blue Earth County (1709)","Minnesota",10,2901,0.34
27013170600,"Blue Earth County (1706)","Minnesota",0,2338,0
45075011000,"Orangeburg County (110)","South Carolina",0,5730,0
06053013900,"Monterey County (139)","California",47,2258,2.08
11001002900,"District of Columbia (29)","District of Columbia",29,4361,0.66
11001007409,"District of Columbia (74.09)","District of Columbia",0,3571,0
11001009509,"District of Columbia (95.09)","District of Columbia",16,3076,0.52
19013001800,"Black Hawk County (18)","Iowa",0,1531,0
10003003002,"New Castle County (30.02)","Delaware",0,2964,0
09110496500,"Capitol Planning Region (4965)","Connecticut",36,2858,1.26
09110460302,"Capitol Planning Region (4603.02)","Connecticut",0,3851,0
09130570200,"Lower Connecticut River Valley Planning Region (5702)","Connecticut",0,3252,0
39173021902,"Wood County (219.02)","Ohio",0,5505,0
18087970600,"LaGrange County (9706)","Indiana",0,2976,0
09170170600,"South Central Connecticut Planning Region (1706)","Connecticut",0,2485,0
06097152000,"Sonoma County (1520)","California",50,2441,2.05
36045061200,"Jefferson County (612)","New York",0,3262,0
48215021903,"Hidalgo County (219.03)","Texas",0,5267,0
06095250900,"Solano County (2509)","California",31,2906,1.07
36027221001,"Dutchess County (2210.01)","New York",12,3699,0.32
06015000203,"Del Norte County (2.03)","California",12,1024,1.17
06113011203,"Yolo County (112.03)","California",43,3280,1.31
51650010309,"Hampton city (103.09)","Virginia",0,4831,0
09190205300,"Western Connecticut Planning Region (2053)","Connecticut",12,6096,0.2
09120070200,"Greater Bridgeport Planning Region (702)","Connecticut",0,4346,0
09120072100,"Greater Bridgeport Planning Region (721)","Connecticut",0,7535,0
09120073600,"Greater Bridgeport Planning Region (736)","Connecticut",0,2104,0
51710002100,"Norfolk city (21)","Virginia",0,1446,0
12105011910,"Polk County (119.10)","Florida",0,1835,0
12035060210,"Flagler County (602.10)","Florida",0,4457,0
37019020510,"Brunswick County (205.10)","North Carolina",9,3532,0.25
12057011521,"Hillsborough County (115.21)","Florida",0,5129,0
12011110339,"Broward County (1103.39)","Florida",0,5036,0
12011050502,"Broward County (505.02)","Florida",12,5350,0.22
12011010407,"Broward County (104.07)","Florida",0,6307,0
12011050601,"Broward County (506.01)","Florida",0,3055,0
12099004203,"Palm Beach County (42.03)","Florida",0,3638,0
12099005807,"Palm Beach County (58.07)","Florida",0,4257,0
12099007011,"Palm Beach County (70.11)","Florida",0,2729,0
12099006907,"Palm Beach County (69.07)","Florida",0,3834,0
12021010602,"Collier County (106.02)","Florida",0,3333,0
12127081701,"Volusia County (817.01)","Florida",0,2864,0
24003730509,"Anne Arundel County (7305.09)","Maryland",0,5225,0
51059440504,"Fairfax County (4405.04)","Virginia",0,726,0
29510127800,"St. Louis city (1278)","Missouri",0,3582,0
27163070107,"Washington County (701.07)","Minnesota",0,3684,0
48427950601,"Starr County (9506.01)","Texas",0,4021,0
06013351104,"Contra Costa County (3511.04)","California",52,1599,3.25
48479001725,"Webb County (17.25)","Texas",0,6869,0
49045131101,"Tooele County (1311.01)","Utah",0,5008,0
10005051008,"Sussex County (510.08)","Delaware",16,4525,0.35
19193001802,"Woodbury County (18.02)","Iowa",0,2998,0
28045030101,"Hancock County (301.01)","Mississippi",0,1885,0
05131000502,"Sebastian County (5.02)","Arkansas",0,2777,0
51013101100,"Arlington County (1011)","Virginia",20,6176,0.32
39099801000,"Mahoning County (8010)","Ohio",0,1584,0
18141010500,"St. Joseph County (105)","Indiana",0,3089,0
39101000502,"Marion County (5.02)","Ohio",12,2754,0.44
20091052202,"Johnson County (522.02)","Kansas",0,3454,0
09160310801,"Northwest Hills Planning Region (3108.01)","Connecticut",0,2326,0
12071010412,"Lee County (104.12)","Florida",0,5190,0
12071001502,"Lee County (15.02)","Florida",16,6008,0.27
16053970100,"Jerome County (9701)","Idaho",7,3418,0.2
09180715100,"Southeastern Connecticut Planning Region (7151)","Connecticut",0,4282,0
06081608023,"San Mateo County (6080.23)","California",61,2348,2.6
06081600900,"San Mateo County (6009)","California",0,3887,0
06055201102,"Napa County (2011.02)","California",18,1838,0.98
06037134422,"Los Angeles County (1344.22)","California",47,4956,0.95
06037481713,"Los Angeles County (4817.13)","California",74,2892,2.56
06037530102,"Los Angeles County (5301.02)","California",0,5160,0
06037208710,"Los Angeles County (2087.10)","California",18,4519,0.4
06037226410,"Los Angeles County (2264.10)","California",0,3334,0
06037187200,"Los Angeles County (1872)","California",14,2872,0.49
06059087404,"Orange County (874.04)","California",0,4522,0
06059001706,"Orange County (17.06)","California",50,3832,1.3
06059087802,"Orange County (878.02)","California",105,8659,1.21
06059099602,"Orange County (996.02)","California",44,3077,1.43
06059099239,"Orange County (992.39)","California",108,3303,3.27
06059062636,"Orange County (626.36)","California",95,3660,2.6
06059052505,"Orange County (525.05)","California",26,4274,0.61
01003010711,"Baldwin County (107.11)","Alabama",0,4212,0
12113010825,"Santa Rosa County (108.25)","Florida",0,3030,0
12021010516,"Collier County (105.16)","Florida",17,2133,0.8
12021010907,"Collier County (109.07)","Florida",0,2643,0
13051011114,"Chatham County (111.14)","Georgia",0,2120,0
41051001204,"Multnomah County (12.04)","Oregon",101,2747,3.68
18097357602,"Marion County (3576.02)","Indiana",0,1606,0
18097381207,"Marion County (3812.07)","Indiana",24,4407,0.54
21111003501,"Jefferson County (35.01)","Kentucky",52,2756,1.89
37025040704,"Cabarrus County (407.04)","North Carolina",0,3840,0
06109002102,"Tuolumne County (21.02)","California",0,1564,0
47149041602,"Rutherford County (416.02)","Tennessee",0,2531,0
54039010602,"Kanawha County (106.02)","West Virginia",0,2345,0
11001007201,"District of Columbia (72.01)","District of Columbia",0,3293,0
06071002044,"San Bernardino County (20.44)","California",0,4220,0
06071009122,"San Bernardino County (91.22)","California",0,5961,0
06071008201,"San Bernardino County (82.01)","California",21,3633,0.58
06017030404,"El Dorado County (304.04)","California",91,2563,3.55
41013950402,"Crook County (9504.02)","Oregon",0,2817,0
06039000511,"Madera County (5.11)","California",0,7019,0
29071800704,"Franklin County (8007.04)","Missouri",0,2628,0
37101041109,"Johnston County (411.09)","North Carolina",0,2587,0
22005030214,"Ascension Parish (302.14)","Louisiana",0,6410,0
22005030210,"Ascension Parish (302.10)","Louisiana",18,6210,0.29
06113010611,"Yolo County (106.11)","California",106,1620,6.54
06019006605,"Fresno County (66.05)","California",27,2282,1.18
12081001907,"Manatee County (19.07)","Florida",0,7844,0
08069000700,"Larimer County (7)","Colorado",1,2526,0.04
20113788200,"McPherson County (7882)","Kansas",11,3984,0.28
16007950200,"Bear Lake County (9502)","Idaho",0,3055,0
39113003900,"Montgomery County (39)","Ohio",0,1870,0
39113080200,"Montgomery County (802)","Ohio",0,2477,0
06075040100,"San Francisco County (401)","California",273,4315,6.33
06075017000,"San Francisco County (170)","California",26,4061,0.64
51041100929,"Chesterfield County (1009.29)","Virginia",0,5929,0
48309003300,"McLennan County (33)","Texas",4,1652,0.24
01101002202,"Montgomery County (22.02)","Alabama",0,841,0
12095014904,"Orange County (149.04)","Florida",16,7574,0.21
12095014301,"Orange County (143.01)","Florida",0,4063,0
06059052421,"Orange County (524.21)","California",173,9399,1.84
06111004504,"Ventura County (45.04)","California",19,4821,0.39
09110530200,"Capitol Planning Region (5302)","Connecticut",0,6149,0
32017950100,"Lincoln County (9501)","Nevada",0,2199,0
47065001300,"Hamilton County (13)","Tennessee",0,2124,0
17111871206,"McHenry County (8712.06)","Illinois",126,6979,1.81
04007940200,"Gila County (9402)","Arizona",0,1975,0
04013114100,"Maricopa County (1141)","Arizona",15,3295,0.46
04013113000,"Maricopa County (1130)","Arizona",31,4417,0.7
04013218100,"Maricopa County (2181)","Arizona",16,2350,0.68
04013111202,"Maricopa County (1112.02)","Arizona",0,1934,0
04013422107,"Maricopa County (4221.07)","Arizona",0,4590,0
04013104222,"Maricopa County (1042.22)","Arizona",0,6937,0
04013421801,"Maricopa County (4218.01)","Arizona",24,2903,0.83
04013050603,"Maricopa County (506.03)","Arizona",45,5743,0.78
04019004322,"Pima County (43.22)","Arizona",0,6845,0
21117064002,"Kenton County (640.02)","Kentucky",107,3604,2.97
48039660401,"Brazoria County (6604.01)","Texas",0,3177,0
19127950801,"Marshall County (9508.01)","Iowa",22,3326,0.66
48091310406,"Comal County (3104.06)","Texas",47,7206,0.65
12103021502,"Pinellas County (215.02)","Florida",26,1537,1.69
22063040406,"Livingston Parish (404.06)","Louisiana",0,5202,0
28047003308,"Harrison County (33.08)","Mississippi",0,4256,0
12057011911,"Hillsborough County (119.11)","Florida",0,6593,0
31055006606,"Douglas County (66.06)","Nebraska",0,2999,0
04027000910,"Yuma County (9.10)","Arizona",0,2141,0
04027011203,"Yuma County (112.03)","Arizona",0,1285,0
01083020805,"Limestone County (208.05)","Alabama",24,5611,0.43
06029004606,"Kern County (46.06)","California",0,2651,0
06029003212,"Kern County (32.12)","California",32,6521,0.49
13089021608,"DeKalb County (216.08)","Georgia",0,4418,0
53007960804,"Chelan County (9608.04)","Washington",0,5543,0
26099223901,"Macomb County (2239.01)","Michigan",0,4703,0
15003003503,"Honolulu County (35.03)","Hawaii",187,1314,14.23
15003007813,"Honolulu County (78.13)","Hawaii",1266,3132,40.42
15003009509,"Honolulu County (95.09)","Hawaii",0,3351,0
15003000116,"Honolulu County (1.16)","Hawaii",773,2366,32.67
51069050807,"Frederick County (508.07)","Virginia",0,4171,0
25027755202,"Worcester County (7552.02)","Massachusetts",16,4244,0.38
06035040100,"Lassen County (401)","California",5,1289,0.39
13051002200,"Chatham County (22)","Georgia",5,3669,0.14
20173001000,"Sedgwick County (10)","Kansas",25,3801,0.66
20173007102,"Sedgwick County (71.02)","Kansas",142,5264,2.7
19125030500,"Marion County (305)","Iowa",0,2089,0
08087000600,"Morgan County (6)","Colorado",0,5928,0
39137030400,"Putnam County (304)","Ohio",0,3383,0
51085320100,"Hanover County (3201)","Virginia",36,5753,0.63
06049000200,"Modoc County (2)","California",11,1617,0.68
39145003400,"Scioto County (34)","Ohio",0,3152,0
19153011001,"Polk County (110.01)","Iowa",0,3680,0
19181021000,"Warren County (210)","Iowa",0,2745,0
08123001413,"Weld County (14.13)","Colorado",0,2647,0
39153530903,"Summit County (5309.03)","Ohio",0,4958,0
04019002702,"Pima County (27.02)","Arizona",67,5363,1.25
04021002400,"Pinal County (24)","Arizona",4,1802,0.22
06071006204,"San Bernardino County (62.04)","California",30,4414,0.68
06071003401,"San Bernardino County (34.01)","California",0,6905,0
06071001400,"San Bernardino County (14)","California",7,3457,0.2
35043010721,"Sandoval County (107.21)","New Mexico",0,5011,0
36067010700,"Onondaga County (107)","New York",0,2007,0
36067002400,"Onondaga County (24)","New York",0,2104,0
34005704007,"Burlington County (7040.07)","New Jersey",55,3608,1.52
34005700405,"Burlington County (7004.05)","New Jersey",0,1634,0
53053073115,"Pierce County (731.15)","Washington",21,4595,0.46
53053071403,"Pierce County (714.03)","Washington",53,3910,1.36
53053070310,"Pierce County (703.10)","Washington",87,6006,1.45
41029002701,"Jackson County (27.01)","Oregon",0,3183,0
13097080305,"Douglas County (803.05)","Georgia",0,5943,0
13151070322,"Henry County (703.22)","Georgia",0,6238,0
06081608024,"San Mateo County (6080.24)","California",85,3200,2.66
28059040207,"Jackson County (402.07)","Mississippi",21,4807,0.44
06033001302,"Lake County (13.02)","California",0,4335,0
37119005623,"Mecklenburg County (56.23)","North Carolina",26,3287,0.79
37119005855,"Mecklenburg County (58.55)","North Carolina",46,4542,1.01
37183054117,"Wake County (541.17)","North Carolina",0,5917,0
22019001905,"Calcasieu Parish (19.05)","Louisiana",0,4021,0
39089755901,"Licking County (7559.01)","Ohio",0,5091,0
20111000103,"Lyon County (1.03)","Kansas",0,996,0
25009210301,"Essex County (2103.01)","Massachusetts",16,5095,0.31
51087201103,"Henrico County (2011.03)","Virginia",0,3536,0
53015000901,"Cowlitz County (9.01)","Washington",49,4413,1.11
50027966502,"Windsor County (9665.02)","Vermont",3,1301,0.23
27037061109,"Dakota County (611.09)","Minnesota",0,3397,0
48339692401,"Montgomery County (6924.01)","Texas",0,5232,0
36005030201,"Bronx County (302.01)","New York",0,3681,0
42101004103,"Philadelphia County (41.03)","Pennsylvania",0,4750,0
17031824509,"Cook County (8245.09)","Illinois",0,5004,0
42107001901,"Schuylkill County (19.01)","Pennsylvania",0,1123,0
12083000806,"Marion County (8.06)","Florida",0,1670,0
09190211201,"Western Connecticut Planning Region (2112.01)","Connecticut",0,3542,0
09190050301,"Western Connecticut Planning Region (503.01)","Connecticut",12,4428,0.27
39153531801,"Summit County (5318.01)","Ohio",0,4793,0
39155933302,"Trumbull County (9333.02)","Ohio",0,4739,0
48453002500,"Travis County (25)","Texas",0,5822,0
48453002104,"Travis County (21.04)","Texas",9,2625,0.34
12011060111,"Broward County (601.11)","Florida",0,7060,0
12011060114,"Broward County (601.14)","Florida",0,6861,0
12011070311,"Broward County (703.11)","Florida",26,5760,0.45
39169000300,"Wayne County (3)","Ohio",0,2486,0
48469001604,"Victoria County (16.04)","Texas",79,7194,1.1
12057010701,"Hillsborough County (107.01)","Florida",153,5108,3
12057010808,"Hillsborough County (108.08)","Florida",0,3694,0
13215010701,"Muscogee County (107.01)","Georgia",0,7076,0
48439104601,"Tarrant County (1046.01)","Texas",0,5232,0
48439113512,"Tarrant County (1135.12)","Texas",117,6438,1.82
27131070503,"Rice County (705.03)","Minnesota",0,3339,0
19033951600,"Cerro Gordo County (9516)","Iowa",0,4317,0
29165030211,"Platte County (302.11)","Missouri",0,2589,0
18035000903,"Delaware County (9.03)","Indiana",8,2551,0.31
48217960600,"Hill County (9606)","Texas",0,1253,0
27163071014,"Washington County (710.14)","Minnesota",0,4218,0
38037965900,"Grant County (9659)","North Dakota",0,2269,0
33017080204,"Strafford County (802.04)","New Hampshire",0,4384,0
20205097200,"Wilson County (972)","Kansas",0,1415,0
20091052417,"Johnson County (524.17)","Kansas",0,3607,0
54049020100,"Marion County (201)","West Virginia",3,1180,0.25
08014031000,"Broomfield County (310)","Colorado",0,5433,0
49057210407,"Weber County (2104.07)","Utah",78,7558,1.03
21017030101,"Bourbon County (301.01)","Kentucky",0,1933,0
28073020307,"Lamar County (203.07)","Mississippi",29,1488,1.95
48215023519,"Hidalgo County (235.19)","Texas",0,2790,0
48215023908,"Hidalgo County (239.08)","Texas",0,7408,0
48215020729,"Hidalgo County (207.29)","Texas",0,2115,0
48215021809,"Hidalgo County (218.09)","Texas",0,4009,0
